Bacterium_strain | Antibiotic | Year | Country | Resistance percent (DEFAULT SET TO 1)
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Estonia  | 22.2
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | France  | 22.5
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Portugal  | 25.0
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Bulgaria  | 28.6
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Italy  | 29.7
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Hungary  | 30.2
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Croatia  | 32.4
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Latvia  | 36.6
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Lithuania  | 39.9
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | CzechRepublic  | 41.5
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Greece  | 46.7
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Romania  | 49.8
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Poland  | 54.0
Klebsiella | Fluoroquinolones, Third-Generation Cephalosporins and Aminoglycosides | 2015 | Slovakia  | 59.6
Pseudomonas | Piperacillin+Tazobactam | 2012 | Iceland  | 10.0
Pseudomonas | Piperacillin+Tazobactam | 2012 | Luxembourg  | 16.1
Pseudomonas | Piperacillin+Tazobactam | 2012 | Denmark  | 4.6
Pseudomonas | Piperacillin+Tazobactam | 2012 | Cyprus  | 10.0
Pseudomonas | Piperacillin+Tazobactam | 2012 | Norway  | 7.1
Pseudomonas | Piperacillin+Tazobactam | 2012 | Sweden  | 5.9
Pseudomonas | Piperacillin+Tazobactam | 2012 | Estonia  | 16.1
Pseudomonas | Piperacillin+Tazobactam | 2012 | Netherlands  | 5.2
Pseudomonas | Piperacillin+Tazobactam | 2012 | Finland  | 7.6
Pseudomonas | Piperacillin+Tazobactam | 2012 | Belgium  | 9.6
Pseudomonas | Piperacillin+Tazobactam | 2012 | Spain  | 6.7
Pseudomonas | Piperacillin+Tazobactam | 2012 | Ireland  | 16.2
Pseudomonas | Piperacillin+Tazobactam | 2012 | Slovenia  | 7.5
Pseudomonas | Piperacillin+Tazobactam | 2012 | UnitedKingdom  | 3.1
Pseudomonas | Piperacillin+Tazobactam | 2012 | Austria  | 18.2
Pseudomonas | Piperacillin+Tazobactam | 2012 | Malta  | 9.7
Pseudomonas | Piperacillin+Tazobactam | 2012 | France  | 19.9
Pseudomonas | Piperacillin+Tazobactam | 2012 | Germany  | 15.5
Pseudomonas | Piperacillin+Tazobactam | 2012 | Greece  | 34.3
Pseudomonas | Piperacillin+Tazobactam | 2012 | Latvia  | 17.6
Pseudomonas | Piperacillin+Tazobactam | 2012 | Croatia  | 24.2
Pseudomonas | Piperacillin+Tazobactam | 2012 | Portugal  | 19.8
Pseudomonas | Piperacillin+Tazobactam | 2012 | CzechRepublic  | 26.4
Pseudomonas | Piperacillin+Tazobactam | 2012 | Hungary  | 19.2
Pseudomonas | Piperacillin+Tazobactam | 2012 | Bulgaria  | 26.0
Pseudomonas | Piperacillin+Tazobactam | 2012 | Lithuania  | 10.7
Pseudomonas | Piperacillin+Tazobactam | 2012 | Italy  | 30.1
Pseudomonas | Piperacillin+Tazobactam | 2012 | Poland  | 30.0
Pseudomonas | Piperacillin+Tazobactam | 2012 | Slovakia  | 38.5
Pseudomonas | Piperacillin+Tazobactam | 2012 | Romania  | 50.0
Pseudomonas | Piperacillin+Tazobactam | 2013 | Iceland  | 0.0
Pseudomonas | Piperacillin+Tazobactam | 2013 | Luxembourg  | 11.8
Pseudomonas | Piperacillin+Tazobactam | 2013 | Denmark  | 2.4
Pseudomonas | Piperacillin+Tazobactam | 2013 | Cyprus  | 8.5
Pseudomonas | Piperacillin+Tazobactam | 2013 | Norway  | 9.1
Pseudomonas | Piperacillin+Tazobactam | 2013 | Sweden  | 7.3
Pseudomonas | Piperacillin+Tazobactam | 2013 | Estonia  | 11.8
Pseudomonas | Piperacillin+Tazobactam | 2013 | Netherlands  | 6.6
Pseudomonas | Piperacillin+Tazobactam | 2013 | Finland  | 8.6
Pseudomonas | Piperacillin+Tazobactam | 2013 | Belgium  | 13.2
Pseudomonas | Piperacillin+Tazobactam | 2013 | Spain  | 8.6
Pseudomonas | Piperacillin+Tazobactam | 2013 | Ireland  | 11.4
Pseudomonas | Piperacillin+Tazobactam | 2013 | Slovenia  | 13.5
Pseudomonas | Piperacillin+Tazobactam | 2013 | UnitedKingdom  | 4.8
Pseudomonas | Piperacillin+Tazobactam | 2013 | Austria  | 13.3
Pseudomonas | Piperacillin+Tazobactam | 2013 | Malta  | 20.8
Pseudomonas | Piperacillin+Tazobactam | 2013 | France  | 15.4
Pseudomonas | Piperacillin+Tazobactam | 2013 | Germany  | 18.8
Pseudomonas | Piperacillin+Tazobactam | 2013 | Greece  | 29.9
Pseudomonas | Piperacillin+Tazobactam | 2013 | Latvia  | 20.8
Pseudomonas | Piperacillin+Tazobactam | 2013 | Croatia  | 23.6
Pseudomonas | Piperacillin+Tazobactam | 2013 | Portugal  | 24.1
Pseudomonas | Piperacillin+Tazobactam | 2013 | CzechRepublic  | 27.5
Pseudomonas | Piperacillin+Tazobactam | 2013 | Hungary  | 19.8
Pseudomonas | Piperacillin+Tazobactam | 2013 | Bulgaria  | 13.6
Pseudomonas | Piperacillin+Tazobactam | 2013 | Lithuania  | 8.6
Pseudomonas | Piperacillin+Tazobactam | 2013 | Italy  | 30.9
Pseudomonas | Piperacillin+Tazobactam | 2013 | Poland  | 31.6
Pseudomonas | Piperacillin+Tazobactam | 2013 | Slovakia  | 41.5
Pseudomonas | Piperacillin+Tazobactam | 2013 | Romania  | 55.0
Pseudomonas | Piperacillin+Tazobactam | 2014 | Iceland  | 9.1
Pseudomonas | Piperacillin+Tazobactam | 2014 | Luxembourg  | 10.8
Pseudomonas | Piperacillin+Tazobactam | 2014 | Denmark  | 4.4
Pseudomonas | Piperacillin+Tazobactam | 2014 | Cyprus  | 16.7
Pseudomonas | Piperacillin+Tazobactam | 2014 | Norway  | 7.9
Pseudomonas | Piperacillin+Tazobactam | 2014 | Sweden  | 4.7
Pseudomonas | Piperacillin+Tazobactam | 2014 | Estonia  | 10.3
Pseudomonas | Piperacillin+Tazobactam | 2014 | Netherlands  | 8.1
Pseudomonas | Piperacillin+Tazobactam | 2014 | Finland  | 6.9
Pseudomonas | Piperacillin+Tazobactam | 2014 | Belgium  | 9.5
Pseudomonas | Piperacillin+Tazobactam | 2014 | Spain  | 7.8
Pseudomonas | Piperacillin+Tazobactam | 2014 | Ireland  | 11.2
Pseudomonas | Piperacillin+Tazobactam | 2014 | Slovenia  | 25.9
Pseudomonas | Piperacillin+Tazobactam | 2014 | UnitedKingdom  | 4.8
Pseudomonas | Piperacillin+Tazobactam | 2014 | Austria  | 11.8
Pseudomonas | Piperacillin+Tazobactam | 2014 | Malta  | 10.5
Pseudomonas | Piperacillin+Tazobactam | 2014 | France  | 17.0
Pseudomonas | Piperacillin+Tazobactam | 2014 | Germany  | 17.4
Pseudomonas | Piperacillin+Tazobactam | 2014 | Greece  | 31.4
Pseudomonas | Piperacillin+Tazobactam | 2014 | Latvia  | 66.7
Pseudomonas | Piperacillin+Tazobactam | 2014 | Croatia  | 24.5
Pseudomonas | Piperacillin+Tazobactam | 2014 | Portugal  | 28.5
Pseudomonas | Piperacillin+Tazobactam | 2014 | CzechRepublic  | 23.1
Pseudomonas | Piperacillin+Tazobactam | 2014 | Hungary  | 23.5
Pseudomonas | Piperacillin+Tazobactam | 2014 | Bulgaria  | 31.3
Pseudomonas | Piperacillin+Tazobactam | 2014 | Lithuania  | 32.3
Pseudomonas | Piperacillin+Tazobactam | 2014 | Italy  | 31.5
Pseudomonas | Piperacillin+Tazobactam | 2014 | Poland  | 32.4
Pseudomonas | Piperacillin+Tazobactam | 2014 | Slovakia  | 36.1
Pseudomonas | Piperacillin+Tazobactam | 2014 | Romania  | 62.2
Pseudomonas | Piperacillin+Tazobactam | 2015 | Iceland  | 0.0
Pseudomonas | Piperacillin+Tazobactam | 2015 | Luxembourg  | 0.0
Pseudomonas | Piperacillin+Tazobactam | 2015 | Denmark  | 4.1
Pseudomonas | Piperacillin+Tazobactam | 2015 | Cyprus  | 4.7
Pseudomonas | Piperacillin+Tazobactam | 2015 | Norway  | 5.7
Pseudomonas | Piperacillin+Tazobactam | 2015 | Sweden  | 5.8
Pseudomonas | Piperacillin+Tazobactam | 2015 | Estonia  | 6.3
Pseudomonas | Piperacillin+Tazobactam | 2015 | Netherlands  | 6.5
Pseudomonas | Piperacillin+Tazobactam | 2015 | Finland  | 7.2
Pseudomonas | Piperacillin+Tazobactam | 2015 | Belgium  | 8.0
Pseudomonas | Piperacillin+Tazobactam | 2015 | Spain  | 9.1
Pseudomonas | Piperacillin+Tazobactam | 2015 | Ireland  | 9.2
Pseudomonas | Piperacillin+Tazobactam | 2015 | Slovenia  | 9.9
Pseudomonas | Piperacillin+Tazobactam | 2015 | UnitedKingdom  | 10.3
Pseudomonas | Piperacillin+Tazobactam | 2015 | Austria  | 11.9
Pseudomonas | Piperacillin+Tazobactam | 2015 | Malta  | 16.0
Pseudomonas | Piperacillin+Tazobactam | 2015 | France  | 16.1
Pseudomonas | Piperacillin+Tazobactam | 2015 | Germany  | 17.7
Pseudomonas | Piperacillin+Tazobactam | 2015 | Greece  | 22.3
Pseudomonas | Piperacillin+Tazobactam | 2015 | Latvia  | 23.1
Pseudomonas | Piperacillin+Tazobactam | 2015 | Croatia  | 24.5
Pseudomonas | Piperacillin+Tazobactam | 2015 | Portugal  | 24.5
Pseudomonas | Piperacillin+Tazobactam | 2015 | CzechRepublic  | 25.3
Pseudomonas | Piperacillin+Tazobactam | 2015 | Hungary  | 26.9
Pseudomonas | Piperacillin+Tazobactam | 2015 | Bulgaria  | 27.3
Pseudomonas | Piperacillin+Tazobactam | 2015 | Lithuania  | 29.3
Pseudomonas | Piperacillin+Tazobactam | 2015 | Italy  | 29.5
Pseudomonas | Piperacillin+Tazobactam | 2015 | Poland  | 37.8
Pseudomonas | Piperacillin+Tazobactam | 2015 | Slovakia  | 42.4
Pseudomonas | Piperacillin+Tazobactam | 2015 | Romania  | 59.0
Pseudomonas | Fluoroquinolones | 2012 | Estonia  | 15.6
Pseudomonas | Fluoroquinolones | 2012 | Sweden  | 6.7
Pseudomonas | Fluoroquinolones | 2012 | Denmark  | 4.1
Pseudomonas | Fluoroquinolones | 2012 | Norway  | 5.7
Pseudomonas | Fluoroquinolones | 2012 | Netherlands  | 6.1
Pseudomonas | Fluoroquinolones | 2012 | Iceland  | 10.0
Pseudomonas | Fluoroquinolones | 2012 | UnitedKingdom  | 4.8
Pseudomonas | Fluoroquinolones | 2012 | Finland  | 8.0
Pseudomonas | Fluoroquinolones | 2012 | Ireland  | 14.9
Pseudomonas | Fluoroquinolones | 2012 | Austria  | 14.4
Pseudomonas | Fluoroquinolones | 2012 | Belgium  | 18.2
Pseudomonas | Fluoroquinolones | 2012 | Cyprus  | 15.4
Pseudomonas | Fluoroquinolones | 2012 | Malta  | 0.0
Pseudomonas | Fluoroquinolones | 2012 | Slovenia  | 14.9
Pseudomonas | Fluoroquinolones | 2012 | Germany  | 19.6
Pseudomonas | Fluoroquinolones | 2012 | Luxembourg  | 19.4
Pseudomonas | Fluoroquinolones | 2012 | France  | 22.2
Pseudomonas | Fluoroquinolones | 2012 | Portugal  | 25.6
Pseudomonas | Fluoroquinolones | 2012 | Spain  | 21.0
Pseudomonas | Fluoroquinolones | 2012 | Latvia  | 22.2
Pseudomonas | Fluoroquinolones | 2012 | Italy  | 31.4
Pseudomonas | Fluoroquinolones | 2012 | Hungary  | 22.3
Pseudomonas | Fluoroquinolones | 2012 | Lithuania  | 10.7
Pseudomonas | Fluoroquinolones | 2012 | CzechRepublic  | 30.9
Pseudomonas | Fluoroquinolones | 2012 | Greece  | 44.3
Pseudomonas | Fluoroquinolones | 2012 | Croatia  | 25.3
Pseudomonas | Fluoroquinolones | 2012 | Poland  | 26.7
Pseudomonas | Fluoroquinolones | 2012 | Bulgaria  | 32.7
Pseudomonas | Fluoroquinolones | 2012 | Slovakia  | 56.3
Pseudomonas | Fluoroquinolones | 2012 | Romania  | 53.3
Pseudomonas | Fluoroquinolones | 2013 | Estonia  | 25.0
Pseudomonas | Fluoroquinolones | 2013 | Sweden  | 6.0
Pseudomonas | Fluoroquinolones | 2013 | Denmark  | 3.2
Pseudomonas | Fluoroquinolones | 2013 | Norway  | 8.8
Pseudomonas | Fluoroquinolones | 2013 | Netherlands  | 6.2
Pseudomonas | Fluoroquinolones | 2013 | Iceland  | 0.0
Pseudomonas | Fluoroquinolones | 2013 | UnitedKingdom  | 5.8
Pseudomonas | Fluoroquinolones | 2013 | Finland  | 11.4
Pseudomonas | Fluoroquinolones | 2013 | Ireland  | 12.2
Pseudomonas | Fluoroquinolones | 2013 | Austria  | 15.2
Pseudomonas | Fluoroquinolones | 2013 | Belgium  | 16.9
Pseudomonas | Fluoroquinolones | 2013 | Cyprus  | 10.6
Pseudomonas | Fluoroquinolones | 2013 | Malta  | 8.0
Pseudomonas | Fluoroquinolones | 2013 | Slovenia  | 11.3
Pseudomonas | Fluoroquinolones | 2013 | Germany  | 16.4
Pseudomonas | Fluoroquinolones | 2013 | Luxembourg  | 20.6
Pseudomonas | Fluoroquinolones | 2013 | France  | 21.2
Pseudomonas | Fluoroquinolones | 2013 | Portugal  | 23.9
Pseudomonas | Fluoroquinolones | 2013 | Spain  | 22.7
Pseudomonas | Fluoroquinolones | 2013 | Latvia  | 24.0
Pseudomonas | Fluoroquinolones | 2013 | Italy  | 28.7
Pseudomonas | Fluoroquinolones | 2013 | Hungary  | 23.4
Pseudomonas | Fluoroquinolones | 2013 | Lithuania  | 10.8
Pseudomonas | Fluoroquinolones | 2013 | CzechRepublic  | 33.7
Pseudomonas | Fluoroquinolones | 2013 | Greece  | 43.5
Pseudomonas | Fluoroquinolones | 2013 | Croatia  | 21.7
Pseudomonas | Fluoroquinolones | 2013 | Poland  | 29.4
Pseudomonas | Fluoroquinolones | 2013 | Bulgaria  | 18.3
Pseudomonas | Fluoroquinolones | 2013 | Slovakia  | 53.1
Pseudomonas | Fluoroquinolones | 2013 | Romania  | 45.2
Pseudomonas | Fluoroquinolones | 2014 | Estonia  | 10.3
Pseudomonas | Fluoroquinolones | 2014 | Sweden  | 7.7
Pseudomonas | Fluoroquinolones | 2014 | Denmark  | 3.6
Pseudomonas | Fluoroquinolones | 2014 | Norway  | 3.1
Pseudomonas | Fluoroquinolones | 2014 | Netherlands  | 6.7
Pseudomonas | Fluoroquinolones | 2014 | Iceland  | 0.0
Pseudomonas | Fluoroquinolones | 2014 | UnitedKingdom  | 5.4
Pseudomonas | Fluoroquinolones | 2014 | Finland  | 10.0
Pseudomonas | Fluoroquinolones | 2014 | Ireland  | 8.4
Pseudomonas | Fluoroquinolones | 2014 | Austria  | 10.9
Pseudomonas | Fluoroquinolones | 2014 | Belgium  | 12.6
Pseudomonas | Fluoroquinolones | 2014 | Cyprus  | 16.7
Pseudomonas | Fluoroquinolones | 2014 | Malta  | 5.3
Pseudomonas | Fluoroquinolones | 2014 | Slovenia  | 22.3
Pseudomonas | Fluoroquinolones | 2014 | Germany  | 13.0
Pseudomonas | Fluoroquinolones | 2014 | Luxembourg  | 9.8
Pseudomonas | Fluoroquinolones | 2014 | France  | 20.6
Pseudomonas | Fluoroquinolones | 2014 | Portugal  | 26.3
Pseudomonas | Fluoroquinolones | 2014 | Spain  | 24.6
Pseudomonas | Fluoroquinolones | 2014 | Latvia  | 16.7
Pseudomonas | Fluoroquinolones | 2014 | Italy  | 28.3
Pseudomonas | Fluoroquinolones | 2014 | Hungary  | 24.6
Pseudomonas | Fluoroquinolones | 2014 | Lithuania  | 25.8
Pseudomonas | Fluoroquinolones | 2014 | CzechRepublic  | 32.7
Pseudomonas | Fluoroquinolones | 2014 | Greece  | 37.7
Pseudomonas | Fluoroquinolones | 2014 | Croatia  | 30.0
Pseudomonas | Fluoroquinolones | 2014 | Poland  | 35.3
Pseudomonas | Fluoroquinolones | 2014 | Bulgaria  | 27.1
Pseudomonas | Fluoroquinolones | 2014 | Slovakia  | 45.5
Pseudomonas | Fluoroquinolones | 2014 | Romania  | 55.4
Pseudomonas | Fluoroquinolones | 2015 | Estonia  | 0.0
Pseudomonas | Fluoroquinolones | 2015 | Sweden  | 4.7
Pseudomonas | Fluoroquinolones | 2015 | Denmark  | 5.0
Pseudomonas | Fluoroquinolones | 2015 | Norway  | 5.2
Pseudomonas | Fluoroquinolones | 2015 | Netherlands  | 5.8
Pseudomonas | Fluoroquinolones | 2015 | Iceland  | 8.3
Pseudomonas | Fluoroquinolones | 2015 | UnitedKingdom  | 8.8
Pseudomonas | Fluoroquinolones | 2015 | Finland  | 8.9
Pseudomonas | Fluoroquinolones | 2015 | Ireland  | 9.8
Pseudomonas | Fluoroquinolones | 2015 | Austria  | 10.3
Pseudomonas | Fluoroquinolones | 2015 | Belgium  | 11.1
Pseudomonas | Fluoroquinolones | 2015 | Cyprus  | 11.6
Pseudomonas | Fluoroquinolones | 2015 | Malta  | 12.0
Pseudomonas | Fluoroquinolones | 2015 | Slovenia  | 14.2
Pseudomonas | Fluoroquinolones | 2015 | Germany  | 14.4
Pseudomonas | Fluoroquinolones | 2015 | Luxembourg  | 17.9
Pseudomonas | Fluoroquinolones | 2015 | France  | 19.1
Pseudomonas | Fluoroquinolones | 2015 | Portugal  | 22.7
Pseudomonas | Fluoroquinolones | 2015 | Spain  | 23.0
Pseudomonas | Fluoroquinolones | 2015 | Latvia  | 23.1
Pseudomonas | Fluoroquinolones | 2015 | Italy  | 24.6
Pseudomonas | Fluoroquinolones | 2015 | Hungary  | 24.7
Pseudomonas | Fluoroquinolones | 2015 | Lithuania  | 26.8
Pseudomonas | Fluoroquinolones | 2015 | CzechRepublic  | 30.0
Pseudomonas | Fluoroquinolones | 2015 | Greece  | 34.1
Pseudomonas | Fluoroquinolones | 2015 | Croatia  | 35.2
Pseudomonas | Fluoroquinolones | 2015 | Poland  | 36.2
Pseudomonas | Fluoroquinolones | 2015 | Bulgaria  | 36.4
Pseudomonas | Fluoroquinolones | 2015 | Slovakia  | 52.2
Pseudomonas | Fluoroquinolones | 2015 | Romania  | 62.0
Pseudomonas | Ceftazidime | 2012 | Iceland  | 10.0
Pseudomonas | Ceftazidime | 2012 | Denmark  | 4.9
Pseudomonas | Ceftazidime | 2012 | Netherlands  | 2.8
Pseudomonas | Ceftazidime | 2012 | Sweden  | 6.4
Pseudomonas | Ceftazidime | 2012 | Cyprus  | 15.4
Pseudomonas | Ceftazidime | 2012 | Norway  | 6.4
Pseudomonas | Ceftazidime | 2012 | UnitedKingdom  | 3.9
Pseudomonas | Ceftazidime | 2012 | Belgium  | 8.3
Pseudomonas | Ceftazidime | 2012 | Finland  | 5.0
Pseudomonas | Ceftazidime | 2012 | Luxembourg  | 3.2
Pseudomonas | Ceftazidime | 2012 | Ireland  | 14.3
Pseudomonas | Ceftazidime | 2012 | Malta  | 6.5
Pseudomonas | Ceftazidime | 2012 | Germany  | 9.6
Pseudomonas | Ceftazidime | 2012 | Austria  | 14.0
Pseudomonas | Ceftazidime | 2012 | Slovenia  | 6.7
Pseudomonas | Ceftazidime | 2012 | Spain  | 8.9
Pseudomonas | Ceftazidime | 2012 | France  | 14.1
Pseudomonas | Ceftazidime | 2012 | Estonia  | 17.2
Pseudomonas | Ceftazidime | 2012 | Croatia  | 13.2
Pseudomonas | Ceftazidime | 2012 | Portugal  | 15.3
Pseudomonas | Ceftazidime | 2012 | Greece  | 31.0
Pseudomonas | Ceftazidime | 2012 | Lithuania  | 7.1
Pseudomonas | Ceftazidime | 2012 | CzechRepublic  | 20.4
Pseudomonas | Ceftazidime | 2012 | Italy  | 25.5
Pseudomonas | Ceftazidime | 2012 | Latvia  | 22.2
Pseudomonas | Ceftazidime | 2012 | Hungary  | 18.1
Pseudomonas | Ceftazidime | 2012 | Bulgaria  | 34.6
Pseudomonas | Ceftazidime | 2012 | Poland  | 22.7
Pseudomonas | Ceftazidime | 2012 | Slovakia  | 35.1
Pseudomonas | Ceftazidime | 2012 | Romania  | 51.3
Pseudomonas | Ceftazidime | 2013 | Iceland  | 0.0
Pseudomonas | Ceftazidime | 2013 | Denmark  | 3.1
Pseudomonas | Ceftazidime | 2013 | Netherlands  | 3.8
Pseudomonas | Ceftazidime | 2013 | Sweden  | 6.8
Pseudomonas | Ceftazidime | 2013 | Cyprus  | 12.8
Pseudomonas | Ceftazidime | 2013 | Norway  | 6.2
Pseudomonas | Ceftazidime | 2013 | UnitedKingdom  | 3.7
Pseudomonas | Ceftazidime | 2013 | Belgium  | 9.4
Pseudomonas | Ceftazidime | 2013 | Finland  | 5.0
Pseudomonas | Ceftazidime | 2013 | Luxembourg  | 11.8
Pseudomonas | Ceftazidime | 2013 | Ireland  | 7.8
Pseudomonas | Ceftazidime | 2013 | Malta  | 8.0
Pseudomonas | Ceftazidime | 2013 | Germany  | 10.2
Pseudomonas | Ceftazidime | 2013 | Austria  | 9.5
Pseudomonas | Ceftazidime | 2013 | Slovenia  | 13.5
Pseudomonas | Ceftazidime | 2013 | Spain  | 9.0
Pseudomonas | Ceftazidime | 2013 | France  | 11.5
Pseudomonas | Ceftazidime | 2013 | Estonia  | 0.0
Pseudomonas | Ceftazidime | 2013 | Croatia  | 18.8
Pseudomonas | Ceftazidime | 2013 | Portugal  | 15.5
Pseudomonas | Ceftazidime | 2013 | Greece  | 27.9
Pseudomonas | Ceftazidime | 2013 | Lithuania  | 8.1
Pseudomonas | Ceftazidime | 2013 | CzechRepublic  | 22.9
Pseudomonas | Ceftazidime | 2013 | Italy  | 23.7
Pseudomonas | Ceftazidime | 2013 | Latvia  | 24.0
Pseudomonas | Ceftazidime | 2013 | Hungary  | 20.8
Pseudomonas | Ceftazidime | 2013 | Bulgaria  | 12.5
Pseudomonas | Ceftazidime | 2013 | Poland  | 22.4
Pseudomonas | Ceftazidime | 2013 | Slovakia  | 30.9
Pseudomonas | Ceftazidime | 2013 | Romania  | 43.8
Pseudomonas | Ceftazidime | 2014 | Iceland  | 9.1
Pseudomonas | Ceftazidime | 2014 | Denmark  | 3.9
Pseudomonas | Ceftazidime | 2014 | Netherlands  | 4.9
Pseudomonas | Ceftazidime | 2014 | Sweden  | 5.5
Pseudomonas | Ceftazidime | 2014 | Cyprus  | 23.8
Pseudomonas | Ceftazidime | 2014 | Norway  | 5.2
Pseudomonas | Ceftazidime | 2014 | UnitedKingdom  | 4.6
Pseudomonas | Ceftazidime | 2014 | Belgium  | 8.9
Pseudomonas | Ceftazidime | 2014 | Finland  | 6.2
Pseudomonas | Ceftazidime | 2014 | Luxembourg  | 2.4
Pseudomonas | Ceftazidime | 2014 | Ireland  | 8.0
Pseudomonas | Ceftazidime | 2014 | Malta  | 5.3
Pseudomonas | Ceftazidime | 2014 | Germany  | 9.9
Pseudomonas | Ceftazidime | 2014 | Austria  | 8.7
Pseudomonas | Ceftazidime | 2014 | Slovenia  | 20.5
Pseudomonas | Ceftazidime | 2014 | Spain  | 9.6
Pseudomonas | Ceftazidime | 2014 | France  | 12.0
Pseudomonas | Ceftazidime | 2014 | Estonia  | 7.1
Pseudomonas | Ceftazidime | 2014 | Croatia  | 24.2
Pseudomonas | Ceftazidime | 2014 | Portugal  | 22.0
Pseudomonas | Ceftazidime | 2014 | Greece  | 26.7
Pseudomonas | Ceftazidime | 2014 | Lithuania  | 16.7
Pseudomonas | Ceftazidime | 2014 | CzechRepublic  | 21.5
Pseudomonas | Ceftazidime | 2014 | Italy  | 24.9
Pseudomonas | Ceftazidime | 2014 | Latvia  | 66.7
